0.0284171909045,0.0491854932692,0.0876670913687,0.157996363265,0.21442662619,0.166124938663,0.145155426546,0.151026869794
0.0278170724383,0.0492882148702,0.0874016056213,0.17389128382,0.217439193398,0.141038985565,0.12794469869,0.175178945597
0.0263609069076,0.0491543357376,0.0857546143435,0.184327727058,0.227213184139,0.126925151758,0.113317291218,0.186946788838
0.0254236201469,0.0495850911573,0.083559091024,0.189801609649,0.237821174867,0.118835795915,0.10274193754,0.192231679701
0.0247886945604,0.0505961043576,0.0817471648399,0.193078250337,0.246367125104,0.113306100746,0.0948207357927,0.195295824261
0.0241870839172,0.0519023345094,0.0803574387741,0.195490495202,0.252958457773,0.109305910562,0.0887247051399,0.197073574123
0.0235788129949,0.0533752683593,0.0792716609148,0.197448776487,0.258013746109,0.106383192335,0.0839946478598,0.19793389494
0.0229923184987,0.0549674039339,0.0783931475871,0.199110451644,0.26185974981,0.10419219618,0.0802643104734,0.198220421873
0.0224477621118,0.0566445031298,0.077648961738,0.200568222174,0.264786354598,0.102502209535,0.0772602450906,0.198141741623
0.0219543274685,0.0583767031603,0.0769849479325,0.201874376481,0.267035185812,0.10117353511,0.0747995536657,0.197801370369
0.0215167538425,0.0601410003732,0.0763642357564,0.203054606245,0.268784929464,0.100114841905,0.0727588327621,0.197264799652
0.0211368283185,0.061918848356,0.0757630893147,0.204123065757,0.270161213165,0.0992606370157,0.0710511107885,0.196585207286
0.0208146118943,0.0636947894898,0.0751672519763,0.20509167155,0.271248798036,0.098560460395,0.0696119803447,0.195810436314
0.0205491599616,0.0654562705403,0.074569021301,0.205972033294,0.2721057672,0.0979732223257,0.0683912838107,0.194983241567
0.0203387781464,0.0671929012235,0.0739647024227,0.206775895501,0.272774977179,0.097465676362,0.0673484517524,0.194138617413
0.0201811468733,0.0688960305393,0.0733532029577,0.207514918793,0.273290166813,0.0970119484203,0.0664502278151,0.193302357788
0.0200736598301,0.0705587636914,0.0727350186821,0.208199802248,0.273678767587,0.0965929224533,0.0656696376676,0.19249142784
0.0200134768681,0.0721758873188,0.072111809577,0.208840114631,0.273963302193,0.0961950975362,0.0649850404975,0.191715271379
0.019997899698,0.0737437248787,0.0714857014396,0.209443761064,0.274162428724,0.0958094564319,0.0643792800872,0.190977747677
